RowCount,TimeStamp,Year,Month,Day,Hour,Minute,Second,Longitude [Deg E],Latitude [Deg N],SOG [knots],COG [Deg],Pitch [Deg],PitchTarget [Deg],Heel [Deg],HeelTarget [Deg],HeelRange [Deg],ClewLoad [0.1kg],Rudder [Deg],VMG [k],TWD [Deg],TWS [k]
63,1575688803000,0,0,0,0,0,0,174.79449,-36.790769,1.07,343,0,0,0,0,0,0,0,0,0,0
64,1575688804000,0,0,0,0,0,0,174.794493,-36.790762,1.62,10,0,0,0,0,0,0,0,0,0,0
65,1575688806000,0,0,0,0,0,0,174.794509,-36.79076,2.15,73,0,0,0,0,0,0,0,0,0,0
66,1575688807000,0,0,0,0,0,0,174.79452,-36.790758,1.62,72,0,0,0,0,0,0,0,0,0,0
67,1575688808000,0,0,0,0,0,0,174.79453,-36.790754,2.15,66,0,0,0,0,0,0,0,0,0,0
68,1575688809000,0,0,0,0,0,0,174.794545,-36.790748,3.17,64,0,0,0,0,0,0,0,0,0,0
69,1575688810000,0,0,0,0,0,0,174.794563,-36.790742,3.02,66,0,0,0,0,0,0,0,0,0,0
70,1575688811000,0,0,0,0,0,0,174.794584,-36.790741,4.47,80,0,0,0,0,0,0,0,0,0,0
71,1575688812000,0,0,0,0,0,0,174.794613,-36.790737,5.45,79,0,0,0,0,0,0,0,0,0,0
72,1575688813000,0,0,0,0,0,0,174.794644,-36.79073,5.83,76,0,0,0,0,0,0,0,0,0,0
73,1575688814000,0,0,0,0,0,0,174.794685,-36.79073,7.45,85,0,0,0,0,0,0,0,0,0,0
74,1575688815000,0,0,0,0,0,0,174.794726,-36.790742,7.6,99,0,0,0,0,0,0,0,0,0,0
75,1575688816000,0,0,0,0,0,0,174.79477,-36.790755,8.26,104,0,0,0,0,0,0,0,0,0,0
76,1575688817000,0,0,0,0,0,0,174.794816,-36.790772,8.68,115,0,0,0,0,0,0,0,0,0,0
77,1575688818000,0,0,0,0,0,0,174.794862,-36.790789,8.74,114,0,0,0,0,0,0,0,0,0,0
78,1575688819000,0,0,0,0,0,0,174.794903,-36.790803,7.34,114,0,0,0,0,0,0,0,0,0,0
79,1575688820000,0,0,0,0,0,0,174.794946,-36.790817,7.87,109,0,0,0,0,0,0,0,0,0,0
80,1575688821000,0,0,0,0,0,0,174.794991,-36.790835,8.96,113,0,0,0,0,0,0,0,0,0,0
81,1575688822000,0,0,0,0,0,0,174.79504,-36.790847,8.53,106,0,0,0,0,0,0,0,0,0,0
82,1575688823000,0,0,0,0,0,0,174.79509,-36.790854,8.68,102,0,0,0,0,0,0,0,0,0,0
83,1575688824000,0,0,0,0,0,0,174.795144,-36.790868,10.04,108,0,0,0,0,0,0,0,0,0,0
84,1575688825000,0,0,0,0,0,0,174.795202,-36.790884,10.85,110,0,0,0,0,0,0,0,0,0,0
85,1575688826000,0,0,0,0,0,0,174.795261,-36.790906,11.17,114,0,0,0,0,0,0,0,0,0,0
86,1575688827000,0,0,0,0,0,0,174.795323,-36.790929,11.76,115,0,0,0,0,0,0,0,0,0,0
87,1575688828000,0,0,0,0,0,0,174.795384,-36.790957,12.15,120,0,0,0,0,0,0,0,0,0,0
88,1575688829000,0,0,0,0,0,0,174.795445,-36.790985,11.93,119,0,0,0,0,0,0,0,0,0,0
89,1575688830000,0,0,0,0,0,0,174.795501,-36.791013,11.49,125,0,0,0,0,0,0,0,0,0,0
90,1575688831000,0,0,0,0,0,0,174.795557,-36.791041,11.49,121,0,0,0,0,0,0,0,0,0,0
91,1575688832000,0,0,0,0,0,0,174.795615,-36.791071,11.76,122,0,0,0,0,0,0,0,0,0,0
92,1575688833000,0,0,0,0,0,0,174.79567,-36.791102,11.66,125,0,0,0,0,0,0,0,0,0,0
93,1575688834000,0,0,0,0,0,0,174.795721,-36.791134,10.89,127,0,0,0,0,0,0,0,0,0,0
94,1575688835000,0,0,0,0,0,0,174.795771,-36.791165,10.89,128,0,0,0,0,0,0,0,0,0,0
95,1575688836000,0,0,0,0,0,0,174.795819,-36.791195,10.36,127,0,0,0,0,0,0,0,0,0,0
96,1575688837000,0,0,0,0,0,0,174.795868,-36.791225,10.53,127,0,0,0,0,0,0,0,0,0,0
97,1575688838000,0,0,0,0,0,0,174.795913,-36.791255,10.04,131,0,0,0,0,0,0,0,0,0,0
98,1575688839000,0,0,0,0,0,0,174.79596,-36.791285,10.36,128,0,0,0,0,0,0,0,0,0,0
99,1575688840000,0,0,0,0,0,0,174.796006,-36.791308,9.0,121,0,0,0,0,0,0,0,0,0,0
100,1575688841000,0,0,0,0,0,0,174.796052,-36.791328,9.0,118,0,0,0,0,0,0,0,0,0,0
101,1575688842000,0,0,0,0,0,0,174.796094,-36.791351,8.42,125,0,0,0,0,0,0,0,0,0,0
102,1575688843000,0,0,0,0,0,0,174.79613,-36.791375,7.98,129,0,0,0,0,0,0,0,0,0,0
103,1575688844000,0,0,0,0,0,0,174.796162,-36.791398,6.79,130,0,0,0,0,0,0,0,0,0,0
104,1575688845000,0,0,0,0,0,0,174.796192,-36.791414,6.09,124,0,0,0,0,0,0,0,0,0,0
105,1575688846000,0,0,0,0,0,0,174.79622,-36.79143,5.98,126,0,0,0,0,0,0,0,0,0,0
106,1575688847000,0,0,0,0,0,0,174.796247,-36.791447,5.66,128,0,0,0,0,0,0,0,0,0,0
107,1575688848000,0,0,0,0,0,0,174.796275,-36.791459,5.55,118,0,0,0,0,0,0,0,0,0,0
108,1575688849000,0,0,0,0,0,0,174.796306,-36.791473,6.26,120,0,0,0,0,0,0,0,0,0,0
109,1575688850000,0,0,0,0,0,0,174.796341,-36.791488,6.9,117,0,0,0,0,0,0,0,0,0,0
110,1575688851000,0,0,0,0,0,0,174.796375,-36.791503,6.79,119,0,0,0,0,0,0,0,0,0,0
111,1575688852000,0,0,0,0,0,0,174.796408,-36.791521,6.9,123,0,0,0,0,0,0,0,0,0,0
112,1575688853000,0,0,0,0,0,0,174.796441,-36.791535,6.47,118,0,0,0,0,0,0,0,0,0,0
